Tweet,HateSpeech
kdaj bo toplo jaz hočem zjutraj 10 stopinj da lahko greva peš s frocom v vrtec saj veste asmatiki in te fore,0 ni sporni govor
tudi obratno gre če verjameš ljudski tračarki ta pozna kup starih bab ki plačujejo tipom za druženje,2 žalitev
seveda ne ker jj ima enake komunistične metode kot uni kvazi levaki,0 ni sporni govor
če bi napisal da je bil moj dedek mesar ki je moral dajati meso tako partizanom kot domobrancem bi me verjetno napadli vegetarijanci,0 ni sporni govor
sončna nedelja in sprehod v prijetni družbi,0 ni sporni govor
ker ta stari zdravniki bodo priznali da pančkajo če vprašaš sestre pa ta mlade je pa jasno itak da stažisti delajo za majstre,0 ni sporni govor
tako grdobijo samo juventusovi navijači znajo narediti,0 ni sporni govor
žalostno je da vsi zapenjajo okoli te bedastoče njegove nebuloze o samoupravnem socializmu pa so pol manj odmevne,0 ni sporni govor
tole bi bilo sicer tudi za policijo a priporočam raje psihiatrijo,0 ni sporni govor
težko je verjeti da zmore demokracija premagati totalitarizem ni dokazov,1 nespodobni govor
prvi igralni monitor qled z razmerjem slike 329 pravkar predstavljen v berlinu,0 ni sporni govor
sploh ni dolg cajta nazajk je mirko govorilda je sds zgodovinain da smc postaja največja politična moč v sloveniji hehe,0 ni sporni govor
mislim da bi lahko to bila velika maloprodajna uspešnica ženskvposlu,0 ni sporni govor
ne morem mam še dva moldavca tle jutr pa gresta nazaj v moldavijopa še na večerjo ju moram pelat pa hotel zrihtat,2 žalitev
kdaj si fraj od parazitem prisesem kdaj lahko spet pijes p,0 ni sporni govor
posnetek pri svani pri borlu ko je zmanjkal klopotec za martinovo 2016,2 žalitev
prej sporočajo da nočejo nerazbitih ali nezažganih avtomobilov,0 ni sporni govor
vsak revni otrok nekoč opazi da ima božičekdedek mrazzobna vila raje otroke bogatih staršev,0 ni sporni govor
rumeni jopiči rdeči šali vojna gumbov iz vaške fikcije na pariške ulice,0 ni sporni govor
ko sem nazadnje žurala z vami se čage niso tako končevale uživaj v laufu,2 žalitev
10 poklicev z največ in 10 poklicev z najmanj psihopati,2 žalitev
fcuk spet je povsod ostalo ful jakn xs s in se kaka m trgovci se niste pogruntal da zmeraj zmanjka vecjih stevilk,2 žalitev
skrajno desna sds izgublja a se ta še ni streznil,0 ni sporni govor
židan po izvolitvi za predsednika dzja manjkajočih glasov ne bom iskal židan židane volje,0 ni sporni govor
oh saj par jebic človeka pričaka tudi preden je mulc sploh sposoben piščanca odmrznit,0 ni sporni govor
še par takih pa se ne bom več čudila zakaj niso želeli z njim komunicirati,0 ni sporni govor
ma ne to so sam za sestanke in naš ima vse ključe k je predsednik on pa rabi ker je hotel odbojka not zrihtat,0 ni sporni govor
rdečim dvigalo pokrovko ker na rtv slo je dovoljena samo njihova ideologija,0 ni sporni govor
opravičiti se mora sistem pregona če je bila storjena krivica kar pa za radarje ne pride v poštev,0 ni sporni govor
poslat jih v venezuelski socializem vse zavedne slovence pa povabiti domov,0 ni sporni govor
potem bi bil butnbutn skala in ne bi več pisal za reporter,0 ni sporni govor
boj proti resnici in pravici je možn samo z lažmi in lažno propagandostara ultra desničarska finta,0 ni sporni govor
čarapan ne uspe sproti tolko nakrast kot mu mulca zapravita,2 žalitev
samo zaradi radovednosti sem pogledal soočenje dva še kar prizadeta prašička se prepirata za svinjsko hrano rdeče barvene grem na volitve,2 žalitev
cooler master masterair ma610p z rgb led hladilnik za procesor prihaja z vgrajenim rgb led kontrolerjem namenjen,0 ni sporni govor
na voyosi hitro aktivirajte dostop in spremljajte v zivo uzivajte,0 ni sporni govor
partizani so morili dojenčke njihovi nasledniki ugrabljajo otroke,2 žalitev
busci mi pravimo v istri bug se usmili in daj oslom pamet,0 ni sporni govor
to je resnična vsebina pisma v arhivu v moskvi po tem so stalina našli mrtvega bong,0 ni sporni govor
tudi če se je tuširal je vseeno smrdel kot dihur lepo kažejo njegovo nič vredno truplo,2 žalitev
za začetek bi lahko prišlo do sanoukinitve varuha človekovih pravic to je nekaj česar nihče ne potrebuje,0 ni sporni govor
bo pa zdravila muslimanskega terorista ki je z mačeto poklal 10 ljudi ker človekove pravice,2 žalitev
kaj pa vem jaz tudi z lopato na kup mečem za talat bi bil fajn pajk za seno obračat lepo razmece pa nič ni zbircen,0 ni sporni govor
to milenka to je super ideja pa dajmo jih še mučit ha tako bodo sigurno začeli pet,2 žalitev
mpapežzpizjemlje deldobo starpokoj zavrača izvrševanje pravodl a je še vedno dir zpizato mu omogočajo komunisti ki uživajo privilegi,0 ni sporni govor
noooo nooooo prvo je vročitev poziva nato je privedba sele nato tiralica,0 ni sporni govor
dame in gospodje novi tip letala v družini airbus a220,0 ni sporni govor
sistemska napaka sds ni zahodni zaveznik prej domači pa še to ne zaveznik prej nasprotno,0 ni sporni govor
izdelajte tablete proti kašlju kar doma domače septolete,2 žalitev
mediji jim pa štango držijo najprej ukinit ess pol se pa pejmo in proračun v roke tistim ki vplačujejo,0 ni sporni govor
kaj se dogaja z igralko da je morala vskočiti golavškova,0 ni sporni govor
top službe tega tedna poglejte kdo ta hip išče nove sodelavce,2 žalitev
komunisti kdo drug pa naj bi poskrbel da zlato izgine,0 ni sporni govor
krožno gospodarstvo kot si ga zamišljajo operaterji distributerji banke in zavarovalnice ofce morajo krožiti,0 ni sporni govor
brezplačni deodoranti za potnike dunajske podzemne železnice dnevnik,0 ni sporni govor
p varufakis si res veliko upa še več si upajo tisti ki ga jemljejo resno,0 ni sporni govor
letna infografika silicijevih vrtičkov je dostopna tukaj,0 ni sporni govor
od vw grdi glih niso ampak mrtvi bi rekel,0 ni sporni govor
takim se tud replicirat ne splača je brezveze,0 ni sporni govor
plesalci so že pripravljeni danes oni odprejo plesni parket šejo,0 ni sporni govor
telečji zvitek s parmezanovo omleto in špinačo,2 žalitev
sej človk res ne ve več kiri so slabši levi komunajzi al desni komunajzi,0 ni sporni govor
sd pa so še vedno komunisti kljub preimenovanju njihovo preganjanje podjetništva je dokaz za to,0 ni sporni govor
kjer se prvi javno cmeri si ga drugi po instant enlađmentu valda židane volje meri narodno nerodni,0 ni sporni govor
tega še quasimodo ne bi mogel pogasit,2 žalitev
zato da se lahko na letni piknik podjetja pripelje z njim,2 žalitev
je stric iz ozadja pravzaprav sta v ozadju dva marjana,0 ni sporni govor
vročo župco srebajo pa jih jeziki pečejo mislim da se bo poleglo jaz tudi ne blokiram,2 žalitev
nikoli ne boš influencer pa še je vprašanje če sploh imaš instagram,0 ni sporni govor
dr matej lahovnik gre dejansko za zlati tir saj vsak centimeter tira stane neverjetnih 518 evrov,0 ni sporni govor
parkirala sem ne grem nikamor več mulci danes na kolesih tekmujejo kateri si dlje upa pelat v nasprotno smer proti avtomobilu,0 ni sporni govor
samo ne mi zvonca vzet kako bom vedel koliko je ura,0 ni sporni govor
brez skrbi tisti ki smo služili v četrti najmočnejši armadi v evropi imamo dosje o jla vgrajen v možgane,0 ni sporni govor
nekako naštudiran overclocing in crackanje graf da ne bom drugim plačeval vzdrževanje next stage minerstat,2 žalitev
goool strelec stiglec dino 45 min olimpija ljubljana aluminij 21,0 ni sporni govor
na rač moš ekstra rečt recieve filesklik na ikono bt desno spodaj pri uri,0 ni sporni govor
odgovor je jasen goli in bosi so takrat ko posiljujejo,0 ni sporni govor
dva papagaja v vladivladni in opozicijski čivkata grimsove ugotovitve izpred leta dni,0 ni sporni govor
23000 korakov in 105 telefonskih klicev kasneje zaključen 7 konjiški maraton,0 ni sporni govor
rekreacija bo naslednji teden potekala po spremenjenem urniku pon skatepark zaprt plezalna 172200 tor,0 ni sporni govor
mugabe je bil najbolj objokan na titovem pogrebu res pa je tudi da je imel največji robec,0 ni sporni govor
prva fotka naspanan hdr pri drugi saturacija in pri tretji vintage filter,0 ni sporni govor
na delu je huda dedna mutacija kar vidimo tudi pri njegovem bratu,2 žalitev
druga stran kilometrska kolona na zaloski ampak ni neke slabe volje videt pri voznikih,2 žalitev
tale umetnija pa je stranko sd popeljala na prvo mesto,0 ni sporni govor
me prav zanima če in kdaj bojo naši jodlarji sledili temu zgledu,0 ni sporni govor
meni je videt precej zblojeno s poudarjanjem tragičnega genija njuna igra pa dizaster,0 ni sporni govor
vrhunski karaoke nastop na americas got talent da ti gredo solze v oči 1141950623555956736 warningtweepybinderrate limit reached sleeping for,2 žalitev
za hip sem se ustrašil da je šel še kdo od preostale trojiceajaj,2 žalitev
naši evropski poslanci odgovarjajo kako dvigniti volilno udeležbo,0 ni sporni govor
ce zjutraj pred sluzbo staro vinjeto stran drgnes se guzvi na cesti ognes,0 ni sporni govor
program ni plačljiv ampak je odvisen od nabora zavarovanj ki jih ima posameznik več o tem,0 ni sporni govor
marinirana vratovina na zaru odlicno cesnje nam je pa vcer toca stolkla da ne bo plodov nekaj let bomo pa vratovino,0 ni sporni govor
stara mama tako obožuje novaka đokovića da skupaj z njim jamra potem pa pol vasi misli da jo ded posiljuje pol pa da ima zaprtje,0 ni sporni govor
tega so polni vsi režimi tipa naši vs nenaši ko imajo konformisti prednost je to negativna selekcija,0 ni sporni govor
potomec migrantov je šel naredit parijo k sosedom da bi dokazal da noben kraj na svetu ni varen pred bedaki kakršen je sam,0 ni sporni govor
komunistična svinja zna speči potico kaj si jo partizanom tudi v gozd nesla neandertalka,0 ni sporni govor
mater ne slišim se jih spraševat kje za vraga so vse patrije,2 žalitev
ok sej so kul sobe ampak kje ima mularija tako velike lastne sobe,2 žalitev
kok je šele hudo ko not skočiš res kičiš lepo so to uredili pohvala kr gori,1 nespodobni govor
1142014 vas ob 19h vabimo v slo plan muzej na predvajanje filma režiserja matjaža fistravca zapuščena zemlja,2 žalitev
avstralija ima obvezno udeležbo na volitvah presneti komunisti,0 ni sporni govor
imaš moč vzdržljivost in si želiš malo adrenalina potem se pridruži maratonu legionar prijave so možne samo še,0 ni sporni govor
kaj ene boli ker niso bili na pravi strani komunistični izdajalcifuj,1 nespodobni govor
najstnika streljala na brazilski šoli mrtvih najmanj devet ljudi,0 ni sporni govor
kiri so naši center je oni na sredini kok dolg to trajakaj center ma vedno roke v luftlahko daš malo na fox na castla šarkazapunce,2 žalitev
opažam zelo velik odstotek problematičnih ojdipskih očetov med muslimansko populacijo raje recimo bobu bob,2 žalitev
tole je bil pravi operetni napad hezbolah kot skupina počitnikarjev tako imenovana vojska pa nič,2 žalitev
maničnega narcisa donalda trumpa naj deportirajo v kremelj k carju narcisu vputinu pa naj se pobratita samo,2 žalitev
še ena povolilna tudi miške male sive so si ritke prehladile veš kaj sonček ti si kriv za oblake si se skril,2 žalitev
nagradna igra ugani kdo je priden in trenira da mu bodo srajce še manj prav čez ramena,2 žalitev
danes 15 mrd novega pufa konec tedna bo mediana izmerila da je podpora vlade že krepko nad 75,0 ni sporni govor
da se ne mešajo jabolka in čokolino ali konoplja za telebane,2 žalitev
a še tam mu bodo rihtali samice v redu ga zapret pa suh kruh pa vodo pa desanka šakić mogoče kdaj,0 ni sporni govor
najprej so z desne prišle zebre sledili so jim gnuji nato so pristopicljali noji levi so k mlakuži prišli zadnji,0 ni sporni govor
komarji so odprli sezono lova na ljudi danes so me na vrtu napadli pravi krvosesi,2 žalitev
mam printskrine janševih tvitgnojnic da kakšnemu zaprem gobec ko razlaga da je zmeren,2 žalitev
naše sparjene jagode je k sreči polulal naš kuža cookie in nam tako preprečil da bi jih jedli morala bi ga pohvalit,0 ni sporni govor
vi bi ga zagotovo nagnali ce bi nenapovedano prisel na vas tabor zagotovo,0 ni sporni govor
večji kriminalec siraje te imajo pa seveda moraš videti fašiste povsod,0 ni sporni govor
sorry pubec erika piškotov nima rada in jih ne konzumirares ne vem kaj bi naj z njimi počela cc,2 žalitev
milanove fakenews tlakujejo pot murgelskemu protežirancu,0 ni sporni govor
drzni in samozavestni bodo takrat ko bodo po wcjih stali v živo,0 ni sporni govor
hvala za jutranji izbor glasbe ob taki glasbi idioti na cesti niso več taki idioti,0 ni sporni govor
punca ne v meglo brcat bo kakšna skala not,2 žalitev
gradbišče na avtocesti omejitev 80 vozi se 100 ob cesti policija omejitev še vedno 80 vozi se 40 zastoj,0 ni sporni govor
problem je v ravnateljicah ki so v riti županovi riti,0 ni sporni govor
pametna poteza vztrajniki so zdaj varni pred pljunki iz hiše sramote kaj a jim zaupate tistim tam notri,2 žalitev
komu najpred veselo kozarec zase vzdignimo ni take je mladenke srce razjasni in oko da rojak zarod nov si spone ki jim še teže,2 žalitev
minister gorenak naj bi o provokatorjih govoril zato ker je predolgo bral katalog s perilom,0 ni sporni govor
oni ga vsaj v rit dobijo koji kurac maš pa ti v glavi je pa wow,0 ni sporni govor
da bo pust še bolj širokih ust bomo jutri v soboto na tržnici v komendi postregli s svežimi domačimi krofi,2 žalitev
ko človek že misli da ga idiotizmi ne morejo več presenetiti dan snega v ljubljani s snegom iz planice,0 ni sporni govor
glej ga glej kalimerčkota misli da ima monopol na žalitve in se takoj cmeri ko jih dobi nazaj tipično,0 ni sporni govor
hočeš rečt da se film o serijskem morilcu ne konča s srečnim koncem spoiler,2 žalitev
pač komentiral si nek kar ni v vezi s postom verjetno mu bil nadležen in te je blokiral,0 ni sporni govor
zato sem vesela da ne hodim več na zmenke večina je bila res butastih,0 ni sporni govor
najbolj prodavani masazni aparat na trgu nano sprosca misice deluje proti bolecinam,0 ni sporni govor
a ti dvignem kej gotovine s tvojega imaginarnega trrja naslednji mesec sem verjetno bližje njih kot ti,2 žalitev
to se zgodi z izdajalci lastnega narodače bi bil na vašem mestu bi me bilo strah,2 žalitev
vprašanje če so sploh pravi člani sdsdrugač pa škoda se zatikat če te ne marajo pust jih u p m,2 žalitev
dva psihopata kot sta rupel in avbelj ne vidita povezave med terorizmom in masakri ki jih zahod povzroča na bližnjem vzhodu ogabno,2 žalitev
glede na to kaj so zganjali levaki pa mavrični in glede priznanja je to sigurno posledica tega,0 ni sporni govor
čaki ne razumem a hočeš rečt da če bi vsakič ko nam greš fejst na kurac objavila fotko bi šla na šmarko hmmmm,2 žalitev
dej no našli ste en vagon primestni in krajevni vlaki so pografitirani do zadnje pike,2 žalitev
posipanje s pepelom sicer pa bo kmalu 1200,0 ni sporni govor
švicarski se lahko pohvali z res lepo številko obiskovalcev kaj pa ostali kdo je med,0 ni sporni govor
copenhagen nice pa čist bliz maš se z avtom nujno čez bronbroen peljat,0 ni sporni govor
kdor vzdžuje organizacijo naj to počne transparentno vsak bife ima že davčno blagajno,0 ni sporni govor
po krščanih kje pa je kakšen opažam le tercialke in tercialce,0 ni sporni govor
ta pa rabi temeljit pregledbegunje,0 ni sporni govor
sej sem vedla da ne bi smela prizgat kompa in vzet kartice fak fak fak,2 žalitev
ampak dokler bom lahko bom komentiral to lažnivo hujskanje in hranjenje ovac,2 žalitev
a se je naredil tudi spisek h katerim zupnikom otrok ne posiljamo k verouku,2 žalitev
zbirka častnih meščanov je skoraj popolnasami sovražniki in izdajalci slovencev,0 ni sporni govor
to lahko plačujejo le krvoločni idioti ki slavijo morilske simbole kot je rdeča zvezda,0 ni sporni govor
vožnja na primorsko je precej adrenalinska čist prevečkrat s 130 na 60 zožani pasovi so resno zožani norcev s telefoni pa nisi preštet,0 ni sporni govor
